0,1,2,3,4,5,6,7
4.288613,4.35563,4.055577,4.107069,6.7283382,5.8622007,0.42400292,-3.5915685
5.048183,2.8909128,2.486946,4.4112544,7.471063,2.8233871,0.9595507,-0.41853496
3.568586,5.254642,6.0336223,1.6359262,8.83503,3.243027,-0.11269893,-0.86857146
4.413904,3.5101128,5.474063,2.0019898,8.899895,2.5512087,-3.1498532,-1.1909199
4.467102,10.845745,-1.3125812,-0.28173715,2.9251094,0.21884455,9.111071,-1.5849979
3.7332413,3.4501648,1.3296549,-0.92390823,7.015917,-0.7612478,7.278393,1.1299176
0.81957895,0.5829886,1.1991024,-7.522127,4.820743,7.647644,14.18375,3.504359
0.4036698,0.78232175,-0.48640257,-10.030777,-2.8686225,-0.7136001,15.329517,0.03363248
-0.9225938,3.0177124,2.5653775,-1.0562392,9.705549,-2.4005606,8.57307,3.098988
3.4207797,0.9809286,2.396615,-2.3697965,-3.038404,7.9350333,8.959088,1.6953083
0.3698991,0.55382997,1.2117001,-5.627772,-3.1972816,10.074576,9.591762,1.1109633
3.1611164,3.8278701,1.4282895,-5.1397147,-1.5968446,9.364078,11.842872,0.28253278
1.638408,2.3685338,-0.42966068,-6.913894,1.7980901,11.331648,9.177951,0.25126746
5.263712,0.7765905,0.6047743,-3.261307,1.6753429,9.424104,8.646015,-0.9974926
1.7334441,1.767021,-0.46019816,-2.4591672,-0.5702504,9.906281,9.459061,4.2201257
3.7776196,2.424865,-2.1001725,-1.4184877,-3.169952,6.8325257,10.977724,3.7063766
4.67901,4.5569177,-1.9205933,0.40875426,-1.0227578,4.399357,10.2100525,2.015691
3.2139554,2.1059825,-0.76152277,-6.065301,-1.7569155,6.9817424,8.432765,1.6368115
0.20234202,2.5598466,1.7706009,-3.794999,1.314118,7.782909,8.94382,0.06808425
2.1300907,-0.6081418,-1.9193772,-2.7402089,0.2612641,9.168693,10.476886,-1.321403
3.4460425,1.9423552,3.5422554,-0.7608024,3.6992643,8.092615,0.9793895,-5.822941
2.4223802,3.1848457,-1.2048355,-2.764579,-1.3774483,10.806413,7.39858,-1.0285186
0.093361795,-0.9006351,2.6917076,-1.7976705,-2.2981033,13.054126,4.5551724,2.3341465
-1.4175705,1.6128361,2.1200826,-2.6704137,0.35219157,14.098026,4.8284745,1.1135312
4.255525,0.4831149,4.5290375,-3.1460817,0.9967926,7.799749,2.1947846,-4.547502
6.261394,0.2105801,3.433616,-5.1755834,-0.43863282,6.7622576,2.0576668,0.6380642
2.4429667,3.8715975,3.4523222,-6.913477,-0.070427574,10.066269,6.982279,1.080363
-0.41945145,5.5977316,0.4207589,-7.2559886,-0.9900634,9.196985,8.166678,-0.7054445
-1.4147907,2.1886227,2.465378,-8.946686,0.9974901,8.818882,6.6594644,-0.31246433
2.2191186,2.0841317,1.7515819,-6.930643,-0.2940925,8.799307,7.8531904,-3.5091171
-1.5463837,1.811358,3.1852884,0.9666907,6.327768,8.896383,2.04451,-2.669802
-1.0227776,2.0916486,5.808395,2.1373882,2.8789742,12.601609,2.8432727,-2.838802
1.0656501,1.6129287,0.02691032,-0.70491564,7.1020203,9.621088,1.5098844,-4.6732955
-2.049822,4.820062,3.6689403,-2.4515858,1.7549201,8.669421,1.8408424,-1.7245971
-3.4376385,1.381714,3.8313823,-3.29123,3.3744524,8.295075,3.260606,-1.7872189
-0.11603254,3.0452967,0.27100497,-1.3158901,-4.111259,8.434091,6.65443,1.8780694
0.7549946,1.5182543,4.6958957,-3.973175,1.3297231,8.391474,1.8401573,0.15030752
4.218847,-0.41945362,6.008401,-4.162151,0.9617468,7.2216563,2.7894783,3.5247672
-3.696451,-1.5171328,3.886579,-1.186152,0.5987331,11.605846,2.3856788,0.9515536
-2.9605343,1.2030942,3.385988,-0.022126257,-1.4045458,9.786176,4.0379615,0.5204161
-3.4662652,1.8254063,6.452782,-0.17519924,1.3304937,9.300293,2.4993005,-4.4263673
-4.571076,2.0923836,8.864986,-0.048811644,0.909003,9.90319,2.9438672,-1.0074564
10.376614,-2.8463602,2.7245562,-1.4511178,8.602365,1.2694483,2.0803795,1.0296595
1.5486003,-0.18436807,-4.852281,2.7783859,7.082835,-1.8808616,7.677457,-2.4882123
2.4102108,0.6359645,2.5131269,3.9189498,7.8364744,-2.3615875,4.7210703,-5.516927
-0.82515776,1.3091576,-0.9745642,0.68788844,8.630627,-0.28126147,5.5873423,-5.9630527
0.43403298,3.5155234,-4.9017363,-6.8606462,-0.55907416,4.345024,8.813791,-4.7993245
9.664854,2.5064027,1.8249913,1.1922708,8.563835,7.2960453,3.6743703,1.756849
-0.13728207,-1.3846619,0.84275126,0.18723094,6.7864184,1.0337094,-12.593143,-0.3773759
3.229434,4.5754538,-4.303734,-7.1269975,1.9583086,0.013211686,5.5960345,-5.7754827
8.695853,0.0010698338,2.660212,-2.344132,5.797293,-0.41272205,0.9903909,3.1658416
9.083836,0.98233575,5.0246468,1.6412354,2.8684134,8.712075,4.634819,-2.2022617
-3.1024065,-3.541804,-1.6888353,-5.5626535,-4.4190745,0.38344875,9.2497835,3.2419639
-1.4335277,-2.4492745,2.9022353,-8.666984,-5.5098004,0.79984707,7.6123486,1.747424
-4.450837,-0.70084906,0.0136114,-8.118049,-6.958845,-0.7304382,5.6251426,0.7186811
-2.9801633,-2.736045,0.09914488,-7.3247356,-3.5254853,1.706337,6.982191,-1.6758194
-2.73909,-5.060502,0.92144316,-2.6082287,-3.1206799,0.5656898,13.957492,4.183339
-3.7383437,0.084021404,0.51049113,-7.023041,-6.143958,3.5544574,7.2745876,1.4188318
-2.7516532,-4.8880243,0.9291018,-7.182541,-3.7565463,4.7506814,8.596495,1.8346804
1.2822944,-6.8239117,0.82784057,-7.0624657,-3.4517014,3.2564101,7.558175,1.3666418
-2.256967,-4.5206084,-0.050306305,-6.40646,-6.4676027,0.70920986,11.620273,-0.32228842
1.8760564,0.42847693,-3.0291126,1.784684,2.5284042,8.72795,-3.6156127,-5.0980697
0.91947985,0.21691817,-2.5385504,0.36305094,-1.2435436,11.743792,-1.7077847,-4.2403603
-3.5687485,-3.5142105,-1.5189357,-10.005019,-4.90493,0.94110787,11.015771,1.4830209
-6.316987,-2.9579463,2.4009216,-7.3795214,-4.540839,1.5727272,7.023187,1.2853041
-3.3632712,-5.4886346,0.89210385,-7.100726,-2.1565652,-0.3647078,10.575893,1.1769966
-9.82555,-6.486608,-0.71340185,-1.7698355,-8.463397,-12.690752,-2.3593771,1.2843084
7.1226234,0.37572843,-1.223611,0.9072614,1.9324543,6.4794426,-5.9554276,-2.6251056
5.1073933,1.521766,-3.9389634,0.20308252,2.686221,6.9295697,-6.6464734,-0.5899531
-9.578125,-9.361035,0.39524847,-1.5812681,-6.24796,-11.183258,-2.4064264,-0.2140047
-4.453913,5.289193,3.3812578,3.5990539,4.139273,2.965205,-2.6959336,-5.8332872
-2.936095,2.4674551,5.320046,3.6744509,3.5767171,5.0285187,-4.316729,-5.491231
-1.7876891,3.7554135,5.355767,6.278179,3.2183297,6.2619467,-1.9554042,-3.4739337
-4.717908,-2.1142216,-3.7352996,-3.354464,-3.702349,-6.123695,7.2073545,-1.6033207
-3.7760756,3.3486094,7.164461,5.055512,3.6691973,3.519714,-2.7797418,-1.7709109
-0.8548925,1.0446038,-3.3838477,4.02407,-7.0081077,-1.1844997,-13.707528,0.17756577
-9.675297,-1.1335213,0.41551694,2.1258547,0.08051595,0.61495537,-2.532668,-2.9515889
-3.186022,-10.765584,2.4695287,-0.004392055,1.7073569,-5.7932568,-0.6121292,-0.7700054
1.8948394,-1.8739632,-5.6668334,-1.0254377,-3.7912061,-8.675074,-6.5170426,-1.1367941
0.8836295,-1.0029746,-2.6668746,-4.3097725,-1.5349292,-10.466725,-6.0773487,0.26405066
-0.57862043,3.7818933,-0.9213998,-3.7995496,-4.849091,-5.3344164,-1.860989,-0.12625639
6.525275,1.1985213,2.475081,-2.0600216,-1.9938042,2.906676,-5.093825,2.2293415
3.413934,2.3325732,-0.61793935,2.3156493,0.24645612,-9.25209,-7.5298576,0.30868933
-4.3757305,2.5933628,-0.9242359,-0.100004755,-3.7044501,-3.1642337,-7.409904,3.0820029
0.3080397,6.440222,-1.4006945,9.626615,-3.234188,-2.131703,-4.871472,-2.6096246
-2.5420778,-10.419394,4.758302,-1.3607569,-2.1953306,-5.1977587,-1.1425269,-2.0184996
0.18787554,-9.616455,0.9094801,0.057204597,-1.6085871,-6.685657,-1.0515949,-0.9575594
-1.3233296,-12.810422,3.7933571,0.30441445,-1.1710029,-7.1728377,-2.62643,1.3140309
-3.6830153,-11.381846,0.2508604,1.4422047,-3.1054432,-5.483999,2.5618584,-1.2186007
-2.4617884,-8.885812,4.141988,1.1477503,-0.28982636,-8.930763,-1.7286305,-2.5048606
-1.4711381,-8.973154,4.5290585,2.0149882,-1.3517406,-5.826278,0.6251852,1.0909424
-3.8777456,-8.563145,2.5877166,-0.86949617,-2.289789,-7.537256,-0.7955084,1.9945959
-2.0637267,-11.56887,2.461804,-1.4318475,-1.3006312,-8.852482,2.5956137,-1.416295
4.0792007,4.5033927,1.0551989,3.203913,-2.2623346,12.25338,-0.011500581,1.7906555
6.4660773,4.817874,-1.9957007,5.8223667,2.2430792,1.6927838,-7.891348,-2.8079782
2.8617353,1.1114565,-8.707169,0.53801984,4.14614,-6.304869,-1.9714174,-5.9134717
2.5755222,3.8851807,-1.5270443,-1.0276022,5.4422956,-4.6249037,2.310428,11.184279
6.9757934,3.7455375,-1.8967718,0.6798811,1.4472303,-7.825395,1.2055917,6.534893
5.155366,3.119361,5.369101,-5.155205,5.434562,2.9484801,-1.0702066,2.89875
5.243937,5.833601,6.7669225,-0.066743135,-1.5518142,2.870625,-7.1201987,-1.3337334
5.328622,4.325113,4.808476,2.6559107,0.15424372,12.357549,-2.9415624,3.7197611
4.51198,4.7377744,3.6538398,2.0242136,-1.235526,8.872215,1.2477385,5.275539
5.8030944,6.3998747,5.0193887,2.8362541,0.7393937,12.010536,1.7935652,0.81712747
6.7425876,7.6365447,4.5747533,5.0138288,-2.8035245,11.671683,-0.016680649,3.451055
2.2402885,2.673755,-0.025939567,0.5876568,2.9667222,14.205223,-0.64707166,3.3911648
3.5685034,4.8340297,1.6433874,-0.576744,1.6481293,12.507211,-1.7953845,-0.72994125
4.351272,1.1889682,-3.2302504,-2.9166346,3.3262062,12.586573,-2.553094,2.4476037
6.3325152,2.518222,2.8698833,-1.0980647,0.153405,12.307579,0.39573953,2.4108412
7.498326,9.43832,1.5537028,1.9086066,-1.2397507,8.399728,-2.0138576,5.3946323
5.5998464,2.3633933,1.318205,3.26514,2.8604631,13.848973,-1.1530803,0.71836793
5.6340866,3.5903387,5.8992014,1.3072298,-3.8502629,12.069343,0.32613626,2.0570378
7.728886,6.39754,0.99138194,2.7506492,1.0060531,11.333003,0.01993379,4.284585
7.851189,4.3788457,2.1603847,1.5622332,-3.5687187,11.797751,-1.4845178,5.524582
8.48387,2.445979,3.4368112,4.353112,-1.2378656,11.007036,0.76007575,2.9044113
0.008888693,-2.5148265,-2.0265388,-3.1138077,7.1393294,-3.9491475,1.9091549,-3.9140027
5.112111,8.8392935,2.255112,4.2083993,0.22740953,11.819214,-3.6260307,0.67301786
5.9556775,4.1325126,3.6061826,2.9233503,-1.01612,14.683728,1.7925514,5.5878735
8.59987,5.160327,2.8312614,2.2352896,-1.658385,15.052644,-1.0470822,1.4284042
3.9717293,3.6658072,2.6148283,6.73146,1.6900631,9.848127,-1.0239949,2.3852804
7.392902,5.564846,3.079822,1.3055983,-1.7429078,9.062317,-1.7625138,0.8682548
4.2905035,4.6886783,5.8909574,4.930627,-1.4868187,7.8631244,-0.64049995,1.0786321
4.5909653,1.4174992,3.5380843,2.7362256,1.608018,9.002996,-0.9331853,0.35482773
7.055933,7.3186355,4.7591677,-2.034912,2.0934627,5.9063993,5.112387,-0.12585813
3.1924841,9.593993,-0.8566707,-1.3363645,6.4306355,-5.6645746,3.1597774,-3.3957396
2.3450732,10.803032,2.499026,-0.17659414,6.3355513,-4.577628,2.5430644,-0.3628954
2.3111596,12.120994,-0.40175134,-2.4860468,6.6355405,-1.7930353,2.2054644,-2.0095372
5.3190684,9.075529,0.17170796,-2.0407596,7.8661194,-2.8324475,3.3503418,-0.07369551
2.2875628,10.127357,-2.4924672,0.4582828,6.966009,-3.607966,2.187197,0.6711046
1.4409046,8.93449,0.020393582,0.2157424,10.498996,-2.5622048,1.893253,-2.0624468
4.0798306,7.56692,0.10584018,0.102365725,9.185384,-5.44632,-0.5051317,0.99941343
2.5538661,9.11095,0.9893445,2.5193706,13.904642,1.6980466,3.4128392,1.6340011
4.496879,9.051653,-0.27654585,1.2340659,6.365303,-1.5603507,-0.1370892,-2.081307
4.128897,10.926931,-0.4565561,3.233515,9.359505,-0.0617121,3.011658,0.17347705
2.07635,7.7219586,0.51967794,-0.7110035,8.610846,-0.7364112,-0.97990614,2.0757475
0.52546436,7.4749064,-2.2668064,0.7300549,8.998086,0.831794,-0.9457169,-1.6356142
3.751034,9.600336,-2.0795166,-1.6448885,10.798982,0.82823235,-1.0053964,-0.90024006
1.6783681,7.2338204,-0.9327242,-0.48865926,14.715462,1.9293829,0.92573225,0.6871958
3.608847,5.127828,-0.3808945,-0.84396476,12.393246,0.8514458,-1.1016922,-1.262529
4.887262,9.446724,-1.6507492,-3.1009543,1.967801,2.2157118,1.3627812,-3.3118472
4.468837,6.5080233,-6.6395383,-3.6324828,2.0285761,-3.8477404,3.5210824,-0.551018
0.6273962,2.2486584,0.28533867,-9.168164,0.29671317,3.5674133,3.3420072,6.12369
-4.1976357,1.9626113,1.6471838,-5.1642895,-0.12621923,3.73685,5.725967,7.291389
-5.2265344,0.96713376,1.3733974,-4.0526295,1.1840197,6.395726,5.6442156,4.9242887
-0.25943065,-2.8274803,0.5261844,4.6520524,-1.8366938,-7.843799,7.8706956,-0.1863949
3.3150191,-2.419453,-0.07978925,2.9487405,-3.1325307,-6.253455,8.265468,-0.7075849
0.89081675,-4.650373,-1.435734,3.4176629,-1.5978975,-5.546479,10.8856735,-0.20377856
0.5073606,-0.81490725,-1.6030598,1.522359,0.1609303,-7.5941057,8.292879,-1.6787424
0.8186243,-0.21951182,1.4308304,0.116508275,-2.7454774,-10.22287,9.312418,-2.1260877
0.22384758,0.41939864,1.1034676,0.72892076,-3.5506504,-7.1770887,8.985016,-5.015453
-10.390619,-1.2699775,0.16882099,4.45518,3.7908676,-4.3117175,-4.139469,-5.7874207
-7.019789,-1.0123813,-0.84987366,7.0239425,5.7291827,-4.2069807,-3.4189672,-4.2550597
0.24506745,3.209607,3.6677902,4.592979,10.273089,-1.0800998,4.690187,-1.4430566
-7.031881,-0.092098035,-1.3535042,3.3406322,5.929431,-3.4873962,-5.435408,-5.9450326
-5.9533725,-0.07913758,-0.17069793,5.3640194,3.5900717,-5.5972233,-3.899232,-7.993421
-1.0474364,4.036324,-0.6691239,3.1893296,10.71422,1.112822,5.1399903,-2.3358078
-2.6659985,3.442064,2.249955,0.5454413,10.335396,0.98625976,5.1055074,-2.1372204
-3.6947768,0.5281566,-1.3046746,0.59998935,9.473925,2.2554243,6.616431,-3.225605
-0.50950176,2.0448444,0.39282215,-0.72270954,12.255884,4.473879,5.6746645,-0.9092448
-3.3068697,0.014368855,0.24976535,-1.0936892,10.265631,5.3860497,7.9824657,-0.5638614
-0.7772316,5.731805,-1.2705038,-2.1286964,9.917791,2.1321638,5.1008973,-1.9612006
2.2210097,3.0522103,-2.9251664,7.2008853,4.8029585,3.115613,-7.0814815,-2.3600013
3.96074,0.47634307,-1.385848,8.862285,3.1255422,2.7053814,-5.13463,-2.4250062
2.0724115,4.673659,-0.984858,9.054359,1.8576409,2.8130682,-5.862332,-0.17772341
-0.2684184,2.6828952,-4.183132,6.1877265,5.6552362,5.2911415,-8.741847,-1.5138528
2.547342,5.0858173,0.29080093,7.874303,3.1355734,2.107934,-4.9388804,-4.182611
-1.4155242,-1.6081039,-0.61785126,4.8880835,-3.9431036,4.2067394,7.1833105,-3.2412248
0.5274746,1.5634694,7.8661838,4.856852,2.545595,3.3463128,-0.24026051,-3.6469655
-5.9142423,-1.4986466,-1.9266518,5.873762,4.98129,4.086588,-7.7499733,-2.3623521
-6.0676417,-1.7794034,0.54501116,7.8556423,6.370494,1.7608013,-8.179663,-1.3563366
0.07488065,-0.92957836,0.16511749,8.403366,-4.6168723,2.680068,5.9806695,2.5416245
2.9737935,-3.601856,0.40597665,7.4407797,-5.5250373,1.935496,6.100194,2.4174178
-0.6237678,0.43461075,-2.447674,5.300021,-1.1134592,2.9182901,6.7955184,1.1086102
-1.8897623,2.4172087,1.8799608,5.6963587,-0.21883988,4.3061953,7.7736673,2.6124406
-0.08601955,-0.2766701,2.670551,4.2594414,1.917347,2.9439316,6.4690933,2.2393374
1.7361718,-0.03355388,-0.5115393,-6.113222,0.06996878,4.9480133,5.542627,9.274315
0.6602324,1.5260999,-2.5508199,-6.7380795,2.6739342,6.197377,4.4602046,7.339861
2.0367017,0.14253585,1.9753976,7.022297,-4.154322,-1.5149529,7.3358903,4.149202
-2.3619764,0.7468225,-4.761779,7.335637,0.30012724,1.9366705,7.1295004,-1.321944
1.8288667,0.51803476,-1.1657233,7.262752,-0.6265132,-0.43099397,7.825259,3.752735
-3.9913101,0.13567345,-1.576819,8.545959,1.8714865,0.60466206,6.953827,0.31240904
10.686233,1.9260652,-1.0095986,-5.637631,6.0602393,3.2355454,5.1804657,0.9072589
10.219742,3.313536,-0.76743543,-3.3685226,6.4933715,1.1776597,6.8191514,-1.2237519
12.786953,3.4168952,1.4296874,-0.6630676,5.7312174,2.7707224,5.108688,-0.5010885
4.367776,5.5662184,1.4537584,-11.943587,2.639469,6.571779,15.046849,0.59210414
2.999867,1.4139359,0.9226814,-1.08475,6.446357,4.1360283,19.077269,1.726184
1.4906195,0.55412173,-0.20639923,-1.15349,4.7664213,5.6733575,12.791149,6.3295245
2.8529575,7.6363287,0.86268467,-9.573059,0.30731907,6.634655,14.704507,-0.008179925
12.274763,2.6287577,-0.81726444,-0.93173385,2.9923472,9.462232,6.227831,1.0162135
10.016091,1.8324734,-0.9128154,1.594991,5.635083,10.170369,6.545994,1.0385118
0.57440495,-6.9772077,-4.3384867,1.5332688,1.6509255,0.487967,12.02505,-0.21334837
7.106068,6.214354,2.1457198,-1.4795026,-2.4908626,12.692043,6.251384,0.52394253
5.238426,-1.5814023,3.3752925,-8.491327,0.8392078,2.9978714,8.787837,2.9881117
3.3691375,-3.9350455,-0.7021506,-7.9479976,2.3406703,3.944542,8.387427,1.8996418
-1.3947854,-1.3571558,-2.124414,-2.6923945,6.595354,5.909732,4.1661363,7.1181145
1.0556183,-0.2766559,-0.18512712,-4.820568,5.059895,7.079976,2.0068989,6.582575
7.687031,3.4147046,-4.240834,-4.1631885,8.34567,1.1289318,5.8565373,0.3352761
4.590634,-3.574525,1.4961551,-6.6195893,-3.7780113,9.315713,3.8837967,1.089158
0.24233991,-0.95834327,-2.1898687,-2.4107585,4.324794,-10.766777,2.4550633,-6.772126
-4.8183107,-1.8815254,3.4558504,2.5607119,-8.370817,3.259742,6.8851643,-4.1895757
-4.3213153,-4.6322184,-3.6341903,-1.0843985,0.8781687,-6.955915,3.029898,-8.655445
8.484112,4.0851116,4.7316904,2.5351331,-3.8444,2.2795124,0.37671274,-0.2882487
-4.644101,3.8580456,1.2332053,-0.969068,3.772783,4.177645,-1.9204817,-8.044606
6.6543593,10.691284,2.5639462,0.24737027,-0.523258,4.4248924,-1.8922918,-4.0581775
5.8550854,9.707079,7.160979,0.9476387,-0.114249445,3.8710146,-0.06282321,0.17702763
-1.6884017,-2.0454156,3.4484618,2.5448236,-0.0021122925,-2.1623926,-7.355025,-7.6024284
-2.2060046,-0.26854038,-3.4145496,1.2178823,4.581569,-10.492891,-6.1389523,-6.0124207
-0.03901144,4.8617377,-3.3648956,-1.8788197,16.486761,1.5731826,2.7137308,0.28982994
4.7383223,-1.7244865,-1.4711579,-4.57176,1.6167856,8.721528,-2.1903212,-3.661227
7.7390237,6.5245457,0.6845036,3.3187506,-5.807659,1.9842963,-5.5946836,0.4924242
1.9585453,-2.1499417,4.772219,5.4142227,7.977589,5.1130977,2.921023,1.180683
0.57852155,4.7904406,-2.4053721,-4.313645,0.554762,-7.7341347,6.4019685,-4.5688367
0.3274241,2.1929004,1.6112119,-6.796819,-4.63197,3.7934184,11.705352,-1.5571157
1.6619589,-4.4321523,-0.17399514,-5.368647,5.108532,0.66986,8.781216,1.8212423
-0.75393534,-2.7406874,3.5601196,-4.363722,3.6654963,-0.9742446,10.2207575,2.1030717
-2.87783,-1.6357598,1.3934026,-2.5878582,4.4137764,-3.1534386,11.133802,-1.1263943
-2.604789,-3.1609557,-4.5844603,-0.55795133,4.286764,1.1415217,11.17903,-1.9223527
-4.6906476,0.6585682,-2.4880805,-1.5908152,4.4100804,-0.6903071,11.699511,-3.1379538
-1.1103203,-10.472007,-3.5639358,0.9039585,-4.514899,-5.8782115,3.8287323,-1.4440039
-1.030196,-0.55193263,-1.3214475,7.1522846,-3.6975627,3.221777,-7.799242,-5.460659
-5.0564976,-3.5881827,3.4434128,2.4637039,-3.583614,4.224223,-7.1236653,0.95839256
-1.4074677,-3.8777182,-2.6050124,-2.4541988,5.9039245,-0.96035063,10.338532,-0.52668995
7.3870416,-1.4578546,7.8785963,3.0590556,0.5808175,2.896328,1.1401681,-1.4790492
4.7423344,-1.4963442,4.6138873,4.4961567,1.7927136,2.1932878,2.178515,-2.5794892
3.7704523,4.204594,1.340372,-1.359368,6.8683343,-1.2247403,10.870979,-3.6291025
8.259603,-0.4032019,5.984088,6.90816,0.18178947,2.150698,-1.178438,-1.871283
6.1799517,0.5952963,2.9714065,3.2694342,-0.5592521,3.9108045,-0.019096551,-4.477294
4.0648713,2.033335,-0.124650404,3.3742409,4.900087,1.4136841,10.324626,-2.8994255
2.3920097,-4.1535506,5.889393,4.415513,4.4810543,5.1367583,3.1257074,-4.0615873
-2.4137547,-2.5263994,0.08304299,-1.1192478,-1.4887091,0.4854255,9.851161,-7.3554897
1.8814193,4.148556,4.6455517,-0.15856792,-2.6088834,15.41959,-0.083419256,1.772378
4.602669,4.071954,6.8499303,1.1386393,-4.554843,3.4357982,0.823637,-2.947883
-6.696349,1.1607573,-0.6658614,-6.8173814,1.9723594,-6.368553,6.4150853,0.7823712
5.333224,2.691822,7.180429,1.0839311,1.1478171,-0.07151654,6.22813,-3.0207288
0.7341307,-6.9177775,-2.9893904,1.7759074,3.5364857,1.5395192,-0.7816936,-6.4141784
-2.2902193,-8.222335,-0.5529125,4.070241,0.4484563,-1.2318785,4.844064,-6.354094
-5.659877,-5.318989,-1.8695449,1.8478749,0.4129377,-9.489175,-16.67052,-2.6224701
3.0146146,4.473484,-6.1007013,-0.9692903,1.7652564,1.0699646,-2.7144456,-1.3237761
0.7922645,-2.0450726,-5.6391716,1.0737596,3.5202918,-2.9096193,4.1109405,-7.457027
0.8706241,3.430829,-0.015155732,5.1357226,1.3386387,-2.6994674,6.145964,-3.016057
8.908613,6.257132,-1.1004775,-1.5001943,-4.151731,1.7922256,-0.77123725,-5.2009926
9.654428,4.570549,1.771983,0.7060027,-3.8832395,2.7714005,0.2543585,-4.4001627
2.7794917,6.343072,-6.8126082,-0.8949866,-0.74327695,-5.622328,2.4222322,4.477428
2.2151415,-2.0834498,5.0010543,-8.798009,0.6594095,4.5540776,8.992431,0.69102544
4.0347877,1.5860057,2.190785,9.684438,1.0739117,4.842759,4.423181,2.404211
4.8861947,4.4415956,5.6662273,-0.9450091,-0.45461574,14.802116,7.1800017,1.634539
4.6082363,8.058639,3.4295728,0.15252566,0.27416885,10.54347,10.816616,-1.2806345
3.0129762,2.4588192,3.412172,7.506363,2.450758,4.2552724,4.3988132,6.6029644
-3.8498302,8.219536,0.498738,2.102937,1.8968265,4.597139,4.408746,3.4388325
3.5504735,0.8956283,-0.53539264,8.308398,1.2174479,6.026032,4.525014,4.895601
9.241948,5.550403,-1.3824631,-1.9433998,0.39536586,4.4782767,5.4052377,4.931252
2.016557,5.940711,0.9462962,-7.906893,2.70721,0.13841882,1.8789839,6.2605586
4.000791,1.7408849,-0.3525737,-8.129976,1.2405237,-7.653408,3.9503257,2.7237167
1.2615725,1.9215236,-7.615432,-0.6338457,1.8459246,-2.46037,11.9374895,0.18876426
3.09275,4.097276,-3.7801836,-8.510261,1.6661901,-4.700655,3.123147,3.2727628
4.323853,9.210909,4.672452,-1.8505839,6.4140654,1.2437109,6.6866508,5.6185756
1.113363,6.8688326,0.58142436,0.8357833,-2.9083357,5.27294,9.153409,-4.2332735
0.53693086,-4.1328754,1.7962519,5.868418,-6.275336,-3.0815237,-13.655246,-1.7789503
-0.033235885,-3.0311058,0.39689872,4.5957313,-3.394369,-5.3195295,-14.645226,0.1302346
-2.7596965,-6.4307218,1.9249883,6.132542,-3.7477667,-6.4690375,-13.308154,-0.12741707
-0.3287505,-8.739663,-0.38272712,5.2544546,-1.2780318,-6.005667,-13.713433,-1.0627129
-2.264521,4.1783094,3.847731,-1.2936659,6.8934445,9.858775,4.582411,3.862187
-0.7221443,-6.2049294,6.5185895,-1.2590044,-2.879959,8.3542795,0.37661344,1.4443928
3.7679324,7.8117313,1.3776654,3.4832282,0.88953465,3.7028298,1.5876863,-1.1532505
-1.0911363,-9.090619,-3.908909,0.029126441,1.4201189,1.3754631,0.9228741,5.4987035
10.388356,4.7822185,-2.6726837,-0.74649155,5.903282,-0.70239455,0.085891746,0.2208432
5.9769316,0.01862092,-0.36390966,0.7123939,10.242458,-1.9728397,3.1289423,3.4376075
0.70985013,10.1514635,0.44561818,3.2540917,9.557433,0.32682043,9.399433,-1.2005781
-2.999895,-5.219512,-0.5139653,-3.7859676,-0.8186417,-6.510615,4.0806427,-6.8235
1.5951126,2.5285556,-0.13875057,4.9751625,-1.2068977,-0.7988834,16.81293,-0.2151146
-0.90002793,-8.177065,1.6918246,2.489042,-4.071835,-2.3628466,6.9091835,2.2494495
1.7472634,-2.4302979,2.9354937,3.7104566,-3.511041,5.0326066,5.405937,-3.830083
4.758533,4.210492,-8.258927,0.59519845,-0.86218256,-2.2050643,2.7877169,3.4163258
-3.0878873,3.0004597,1.2051564,7.9331408,0.048920356,1.6097517,0.32855746,-2.9283836
-1.9075338,0.7286865,2.2645621,9.885283,0.90978765,-0.5125447,-1.1856034,-3.4749105
-5.6160483,-0.4795664,2.4371364,8.174695,0.16270113,2.9837897,-2.9183736,-4.39209
-3.9305615,-5.8168426,-1.6230158,-3.2834296,-7.693779,-0.1645998,-5.5581822,2.5178268
-4.549563,-0.2427677,-4.564207,-0.27951434,4.087666,8.818295,1.5814407,1.565515
-8.021358,1.1509367,-3.0084171,-4.2583423,-1.0045537,-9.8703,1.9810321,1.0139422
-1.7554258,-1.1186568,-3.0598643,-0.3984366,1.460001,-9.315995,2.2718985,-8.599525
0.39312255,3.4295542,1.7195176,0.9662587,7.544874,-1.7560517,14.353272,3.0944867
-3.6103106,-5.3842926,5.378419,-2.0296006,-3.5718293,0.5022929,0.12498555,-0.7867708
-2.47295,-5.067372,3.861735,-0.207223,-5.7547803,1.1100718,-1.969049,1.6000437
5.1806545,9.997744,3.6382196,-1.2187591,5.185705,8.240621,-0.09283193,7.1856165
4.600925,-1.87779,-0.92869884,-4.513805,-0.08862755,1.4264753,4.6803184,-5.2661633
9.574806,5.7683573,-6.0530586,-1.5316979,2.1722784,0.89376193,1.7871813,1.9163291
0.84050673,0.7730782,1.2459959,-6.180481,4.2820115,-2.8527038,6.5841527,-3.4536202
-3.561902,-0.9971993,-1.3605521,-1.1006699,3.7032244,-6.6557536,3.28496,0.77375084
